FileNum,Mileage,Color,AcquistionCost,SalesPrice,SoldOn,MMRAvgValue,Year,MakeName,ModelName,StyleName,AddrZip,TagDisplayName
8899,151531,Black,2500,3600,10-12-2014,3250,2003,Ford,Expedition,5.4L Eddie Bauer 4WD,92806,NULL
8898,142383,Silver,3700,6700,10-12-2014,4525,2004,Chevrolet,Tahoe,4dr 1500 LS,92806,NULL
8896,124557,White,9500,0,10-12-2014,9300,2008,GMC,Acadia,AWD 4dr SLT1,92806,NULL
8895,127669,Tan,5700,6800,10-12-2014,5850,2006,Ford,Expedition,4dr Limited,92806,NULL
8893,131309,Gray,2000,3900,10-12-2014,2300,2005,Volkswagen,New Beetle Convertible,2dr GLS Manual,92806,NULL
8892,145000,Red,700,2500,10-12-2014,1425,2002,Jaguar,X-TYPE,4dr Sdn 2.5L Manual,92806,NULL
8891,95678,White,5750,7100,10-12-2014,6300,2006,Ford,Mustang,2dr Cpe Standard,92806,NULL
8889,189591,Red,2000,2800,10-12-2014,2325,2003,Toyota,Matrix,5dr Wgn XRS Auto (Natl),92806,NULL
8888,193062,LightBlue,250,650,10-12-2014,600,1999,Ford,Taurus,4dr Sdn SE,92806,NULL
8887,168086,White,400,750,10-12-2014,625,1997,Ford,Explorer,"4dr 112 WB XL""",92806,NULL
8886,114097,Gold,5000,6700,10-12-2014,NULL,1996,Ford,F-350 Crew Cab,"4dr 168.4 WB SRW 4WD""",92806,NULL
8885,190163,Red,9000,11750,10-12-2014,17550,2011,Toyota,Tacoma,2WD Double LB V6 AT PreRunner (Natl),92806,NULL
8884,116426,Black,5900,0,10-12-2014,7025,2006,BMW,X3,X3 4dr AWD 3.0i,92806,NULL
8881,175000,White,6200,0,10-12-2014,5275,2004,Cadillac,Escalade ESV,4dr AWD,92806,NULL
8878,83470,White,6700,8250,10-12-2014,6575,2009,Toyota,Corolla,4dr Sdn Man (Natl),92806,NULL
8877,162101,Black,2300,2400,10-12-2014,2600,2003,Ford,Expedition,4.6L Special Service,92806,NULL
8876,227001,DarkBlue,5500,6400,10-12-2014,9200,2008,Honda,CR-V,2WD 5dr EX,95051,NULL
8874,128395,Gray,800,1600,10-12-2014,2200,2002,Nissan,Altima,4dr Sdn S Manual,92806,NULL
8873,82174,Gray,4600,7500,10-12-2014,5725,2005,Honda,Accord Sdn,LX AT,92806,NULL
8872,110102,LightBlue,1600,2900,10-12-2014,NULL,1999,Nissan,Pathfinder,99.5 4dr XE 2WD Auto,92806,NULL
8871,124111,Gray,0,8900,10-12-2014,8800,2004,Lexus,RX 330,4dr SUV,92806,NULL
8870,247358,Gray,1500,1650,10-12-2014,2075,2003,Toyota,Camry,4dr Sdn LE Auto (Natl),92806,NULL
8864,206014,Yellow,2000,2200,10-12-2014,2475,1999,Toyota,Sienna,5dr LE,92806,NULL
8863,175807,Silver,2000,2300,10-12-2014,2000,2005,Kia,Sorento,4dr LX Manual,92806,NULL
8862,122455,Purple,2000,2300,10-12-2014,2600,2002,BMW,3 Series,325i 4dr Sdn RWD,95051,NULL
8856,145416,Gray,1250,2700,10-12-2014,2950,2004,Dodge,Durango,4dr Limited,92806,NULL
8851,132550,Gray,5800,7700,10-12-2014,7150,2008,Toyota,Camry,4dr Sdn I4 Auto SE (Natl),92806,NULL
8847,93608,Black,0,4600,10-12-2014,6225,2007,Nissan,Altima,4dr Sdn I4 Manual 2.5 S,92806,NULL
8842,147704,Gray,1200,1700,10-12-2014,1625,2001,Volkswagen,Passat,4dr Sdn GLX V6 Manual,92806,NULL
8838,165071,Black,2750,2900,10-12-2014,3675,2003,Chevrolet,Tahoe,4dr 1500 LS,92806,NULL
8837,199855,Black,1500,1500,10-12-2014,2000,2004,Ford,Explorer,"4dr 114 WB 4.6L Limited 4WD""",92806,NULL
8836,98125,Black,3000,4700,10-12-2014,4675,2006,Pontiac,Grand Prix,4dr Sdn GT,92806,NULL
8835,112847,Gold,3000,5000,10-12-2014,4375,2002,Dodge,Ram 1500,"4dr Quad Cab 140 WB""",92806,NULL
8919,145657,Black,7000,6800,10-12-2014,6025,2006,Chevrolet,Avalanche,"1500 5dr Crew Cab 130 WB 2WD Z66""",92806,NULL
8795,128475,White,1900,1700,10-12-2014,1550,2001,Ford,Expedition,"119 WB Eddie Bauer""",92806,NULL
8607,85000,Red,6000,NULL,10-12-2014,6250,2008,Honda,Fit,5dr HB Auto Sport,92806,NULL
8650,73259,Black,8000,10500,10-12-2014,8600,2008,Ford,F-150,"2WD SuperCab 145 XL""",92806,NULL
8829,131721,Black,6000,0,10-12-2014,5200,2004,Mercedes-Benz,E-Class,4dr Wgn 5.0L 4MATIC,95051,NULL
8828,137702,Black,3200,2800,10-12-2014,3750,2008,Ford,Taurus,4dr Sdn SEL FWD,92806,NULL
8860,66147,Black,0,1400,10-12-2014,2150,2002,Land Rover,Freelander,4dr Wgn SE,95051,NULL
8853,92010,Brown,4700,4900,10-12-2014,6800,2007,Ford,Mustang,2dr Cpe Deluxe,92806,NULL
8822,120000,LightBlue,2800,3000,10-12-2014,3450,2008,Dodge,Caliber,4dr HB SE FWD,92806,NULL
8730,117342,White,7800,6900,03-12-2014,6275,2007,Nissan,Pathfinder,2WD 4dr SE,92806,NULL
8927,74521,Purple,6500,8300,17-12-2014,6900,2007,Jeep,Compass,4WD 4dr Limited,92806,NULL
8926,87891,Black,7400,8600,17-12-2014,NULL,2011,Hyundai,Sonata,4dr Sdn 2.4L Man GLS *Ltd Avail*,92806,NULL
8925,114514,Silver,6000,7000,17-12-2014,5775,2004,Nissan,Frontier 2WD,XE Crew Cab V6 Auto Long Bed,92806,NULL
8924,63139,Gray,8300,8800,17-12-2014,8350,2011,Volkswagen,Jetta Sedan,4dr Auto SE w/Convenience & Sunroof PZEV,92806,NULL
8923,120896,Black,13000,13900,17-12-2014,13250,2007,Toyota,FJ Cruiser,4WD 4dr Manual (Natl),92806,NULL
8921,108581,ffcc67,3700,5000,17-12-2014,4050,2006,Volkswagen,Jetta Sedan,4dr 2.5L Auto PZEV,92806,NULL
8918,138950,Gray,3300,4900,17-12-2014,4525,2003,Ford,Ranger,2dr Supercab 4.0L XL Fleet 4WD,92806,NULL
8916,177550,Gray,3000,3800,17-12-2014,4500,2003,Toyota,Sequoia,4dr SR5 (Natl),92806,NULL
8915,180395,White,6000,7400,17-12-2014,5825,2006,Toyota,Tundra,DoubleCab V8 SR5 (Natl),92806,NULL
8913,170513,Gray,2200,3300,17-12-2014,2825,2002,Toyota,Camry,4dr Sdn LE Manual (Natl),92806,NULL
8912,61276,DarkBlue,6650,8750,17-12-2014,9125,2004,Dodge,Ram 1500,"4dr Quad Cab 140.5 WB SLT""",92806,NULL
8906,81056,Silver,4500,6200,17-12-2014,4050,2004,Audi,A4,2004 2dr Cabriolet 1.8T CVT,92806,NULL
8905,198120,Black,1000,1950,17-12-2014,1700,2003,Nissan,Altima,4dr Sdn S Auto,92806,NULL
8903,187063,Silver,6400,7800,17-12-2014,5900,2008,Honda,Ridgeline,4WD Crew Cab RTX,92806,NULL
8902,56107,Pink,3700,7500,17-12-2014,4600,2003,BMW,3 Series,325i 4dr Sdn RWD,92806,NULL
8900,205714,Silver,2500,2400,17-12-2014,1575,2004,Mercedes-Benz,SLK-Class,Kompressor Roadster 2.3L,92806,NULL
8896,124557,White,9500,10250,17-12-2014,9300,2008,GMC,Acadia,AWD 4dr SLT1,92806,NULL
8893,131309,Gray,2000,3100,17-12-2014,2300,2005,Volkswagen,New Beetle Convertible,2dr GLS Manual,92806,NULL
8890,187823,Tan,700,2000,17-12-2014,1400,1998,Honda,Accord Sdn,4dr Sdn EX Auto V6,92806,NULL
8858,95951,Black,4700,5400,17-12-2014,4525,2007,Volkswagen,Jetta Sedan,4dr Auto Wolfsburg Edition PZEV,92806,NULL
8835,112847,Gold,3000,3900,17-12-2014,4375,2002,Dodge,Ram 1500,"4dr Quad Cab 140 WB""",92806,NULL
8826,147000,White,1200,1850,17-12-2014,2400,2000,Toyota,Avalon,4dr Sdn XL w/Bucket Seats,92806,TMU
8881,175000,White,6200,5100,17-12-2014,5275,2004,Cadillac,Escalade ESV,4dr AWD,92806,NULL
8829,131721,Black,6000,5600,17-12-2014,5200,2004,Mercedes-Benz,E-Class,4dr Wgn 5.0L 4MATIC,95051,NULL
8880,102266,Gold,7350,NULL,17-12-2014,9975,2006,Nissan,Armada,LE 2WD,92806,NULL
8960,105120,White,1000,2100,31-12-2014,925,1999,Mercury,Grand Marquis,4dr Sdn LS,92806,NULL
8959,106227,White,8500,10000,31-12-2014,9400,2006,GMC,Sierra 1500,"Ext Cab 143.5 WB 2WD SLE1""",92806,NULL
8958,86802,Silver,5500,7700,31-12-2014,6625,2003,Toyota,Tundra,AccessCab V6 Manual SR5 (Natl),92806,NULL
8957,172740,Gold,2000,3000,31-12-2014,3000,2000,Lexus,GS 300,4dr Sdn,92806,NULL
8955,141336,Green,1300,2300,31-12-2014,1225,2000,Nissan,Altima,4dr Sdn GXE Auto,92806,NULL
8954,33761,DarkBlue,12500,NULL,31-12-2014,11850,2010,Volkswagen,Routan,4dr Wgn SE,92806,NULL
8953,15186,LightBlue,10000,10700,31-12-2014,12150,2013,Hyundai,Elantra Coupe,2dr Man GS,92806,NULL
8952,122682,Silver,6500,NULL,31-12-2014,NULL,2004,Toyota,4Runner,4dr SR5 V6 Auto (Natl),92806,NULL
8951,179165,Silver,3500,4200,31-12-2014,3425,2005,Honda,Odyssey,EX AT,92806,NULL
8949,71382,White,9500,10000,31-12-2014,8050,2005,Honda,Pilot,EX-L AT,92806,NULL
8948,96554,White,2000,3000,31-12-2014,2050,1999,Jeep,Grand Cherokee,4dr Laredo,92806,NULL
8946,132646,Red,4000,5500,31-12-2014,3700,2002,Ford,Ranger,4dr Supercab 4.0L XL Fleet 4WD,92806,NULL
8945,99283,Silver,6000,7100,31-12-2014,5325,2005,Toyota,Prius,5dr HB (Natl),92806,NULL
8944,17300,Silver,17300,18500,31-12-2014,18900,2013,Toyota,Sienna,5dr 7-Pass Van V6 L FWD (Natl),92806,NULL
8942,200018,White,0,2100,31-12-2014,1225,2000,Honda,Accord Cpe,2dr Cpe EX Auto V6 w/Leather,95051,NULL
8941,167074,Silver,0,2100,31-12-2014,3400,2004,Toyota,Matrix,5dr Wgn Std Auto (Natl),95051,NULL
8940,123253,Gray,1200,1900,31-12-2014,3050,2002,Toyota,Celica,3dr LB GT Auto (Natl),92806,NULL
8939,96124,Black,0,6400,31-12-2014,5325,2004,Lincoln,Navigator,4dr 2WD Luxury,92806,NULL
8938,184706,White,2500,3400,31-12-2014,4300,2003,Chevrolet,Avalanche,"1500 5dr Crew Cab 130 WB""",92806,NULL
8937,88518,Black,0,8400,31-12-2014,8500,2005,Ford,F-150,"Supercab 133 STX""",95051,NULL
8936,133350,Gray,4500,5600,31-12-2014,4250,2006,Cadillac,CTS,4dr Sdn 3.6L,92806,NULL
8935,176000,Black,2750,4300,31-12-2014,6325,2004,Chevrolet,Silverado 1500,"Ext Cab 143.5 WB 4WD""",92806,NULL
8920,69373,Orange,3400,4900,31-12-2014,4300,2008,Kia,Spectra,5dr HB Auto Spectra5,92806,NULL
8917,111050,Silver,5500,7000,31-12-2014,5700,2008,Nissan,Altima,4dr Sdn I4 CVT 2.5 S,92806,NULL
8894,106177,Yellow,10800,12700,31-12-2014,13950,2007,Toyota,Tundra,"2WD Double 145.7 5.7L V8 SR5 (Natl""",92806,NULL
8880,102266,Gold,7350,10750,31-12-2014,9975,2006,Nissan,Armada,LE 2WD,92806,NULL
8760,66004,DarkBlue,13500,15600,31-12-2014,16850,2008,BMW,X5,AWD 4dr 3.0si,92806,NULL
8695,176026,Gray,2500,4100,31-12-2014,3300,2003,Honda,Accord Sdn,EX Auto,92806,NULL
9009,0,Black,1200,1750,07-01-2015,1050,2002,Jaguar,X-TYPE,4dr Sdn 3.0L Auto,92806,NULL
9005,111205,White,2000,4000,07-01-2015,2425,1999,Lexus,ES 300 Luxury Sport Sdn,4dr Sdn,92806,NULL
9004,200935,Gray,4000,4700,07-01-2015,3800,2006,Acura,TL,4dr Sdn AT,92806,NULL
9000,71387,Gray,38000,NULL,07-01-2015,NULL,2012,Infiniti,QX56,4WD 4dr 8-passenger,92806,NULL
8994,200935,Gray,1200,1600,07-01-2015,1175,2000,Dodge,Durango,4dr 4WD,92806,NULL
8992,55830,Black,7700,7800,07-01-2015,7500,2008,Dodge,Grand Caravan,4dr Wgn SXT,92806,NULL
8989,79629,Brown,7300,9750,07-01-2015,7300,2006,Jeep,Grand Cherokee,4dr Limited,92806,NULL
8988,103355,White,3700,4800,07-01-2015,4750,2007,Pontiac,Torrent,FWD 4dr,92806,NULL
8986,91227,Brown,13000,16000,07-01-2015,15050,2007,Ford,F-150,"4WD SuperCrew 139 XLT""",92806,NULL
8977,196241,White,800,1350,07-01-2015,1325,2002,Nissan,Altima,4dr Sdn S Auto,92806,NULL
8976,160081,Gray,2000,3100,07-01-2015,2050,2001,Toyota,Camry,4dr Sdn LE Auto (Natl),92806,NULL
8971,217181,Black,3200,3500,07-01-2015,1525,2007,Dodge,Charger,4dr Sdn 5-Spd Auto RWD,92806,NULL
8969,60878,Gray,11200,11900,07-01-2015,11400,2009,Toyota,Camry Hybrid,4dr Sdn (Natl),92806,NULL
8967,90613,Gold,4000,5600,07-01-2015,5275,2006,Jeep,Liberty,4dr Sport,92806,NULL
8964,100806,Brown,5200,5700,07-01-2015,5025,2010,Dodge,Caliber,4dr HB SXT,95051,NULL
8961,198806,White,4000,5100,07-01-2015,4125,2003,Cadillac,Escalade,4dr 2WD,92806,NULL
8933,205061,Black,3600,6600,07-01-2015,4925,2005,GMC,Sierra 1500,"Crew Cab 143.5 WB SLE""",92806,NULL
8932,47765,Black,10300,10800,07-01-2015,NULL,2012,Honda,Fit,5dr HB Man Sport,92806,NULL
8931,142013,Black,1100,2350,07-01-2015,2625,2001,Mitsubishi,Montero,4dr 4WD LTD Sportronic,92806,NULL
8929,117100,Silver,500,3500,07-01-2015,2425,2003,Mazda,Mazda6,4dr Sdn s Auto V6,92806,NULL
8884,116426,Black,5900,7200,07-01-2015,7025,2006,BMW,X3,X3 4dr AWD 3.0i,92806,NULL
9029,168752,Gold,4100,5600,07-01-2015,4000,2005,Honda,Odyssey,EX-L AT with RES,92806,NULL
9017,119000,Gray,8200,9800,07-01-2015,8500,2010,Toyota,Camry,4dr Sdn I4 Man (Natl),92806,NULL
9018,106101,Gray,8250,9200,07-01-2015,NULL,2010,Toyota,Prius,5dr HB II (Natl),92806,NULL
9007,156807,Gray,3850,5600,07-01-2015,4850,2005,Acura,TSX,4dr Sdn AT,92806,NULL
9013,30404,Maroon,23300,23700,07-01-2015,25200,2013,Toyota,Sienna,5dr 8-Pass Van V6 SE FWD (Natl),92806,NULL
9020,97054,Brown,13600,14700,07-01-2015,13750,2007,Toyota,Tacoma,2WD Double 128 V6 AT PreRunner Natl,92806,NULL
9026,139368,DarkBlue,5000,5800,07-01-2015,6175,2007,Nissan,Pathfinder,2WD 4dr SE,92806,NULL
9011,193362,Gray,2800,4000,07-01-2015,3500,2005,Toyota,Camry,4dr Sdn LE V6 Auto (Natl),92806,NULL
9008,122809,Black,3100,3500,07-01-2015,3275,2006,Kia,Sorento,4dr LX Auto,92806,NULL
8990,195574,White,2500,4100,07-01-2015,2825,2003,Honda,Accord Sdn,EX Auto V6 w/Leather,92806,NULL
8975,99009,Silver,4300,4900,07-01-2015,4450,2007,Volkswagen,Rabbit,2dr HB Auto PZEV,92806,NULL
8974,175253,Brown,750,800,07-01-2015,575,1993,Jeep,Grand Cherokee,4dr Laredo 4WD,92806,NULL
8972,88987,Black,2000,3600,07-01-2015,2200,2000,Jeep,Grand Cherokee,4dr Laredo,92806,NULL
8934,154651,Black,500,2000,07-01-2015,950,2001,Ford,Explorer Sport,"2dr 102 WB""",92806,NULL
8930,95874,Black,4550,6500,07-01-2015,5000,2006,Toyota,Corolla,4dr Sdn CE Manual (Natl),92806,NULL
8968,114579,LightBlue,1800,3000,07-01-2015,2375,2006,Chrysler,Town & Country SWB,4dr,92806,NULL
8987,208193,DarkBlue,1000,2800,07-01-2015,1600,2007,Ford,F-150,"2WD Reg Cab 126 XL""",92806,NULL
8900,205714,Silver,2500,3000,07-01-2015,1575,2004,Mercedes-Benz,SLK-Class,Kompressor Roadster 2.3L,92806,NULL
8925,114514,Silver,6000,6300,07-01-2015,5775,2004,Nissan,Frontier 2WD,XE Crew Cab V6 Auto Long Bed,92806,NULL
9063,122137,White,3500,3100,14-01-2015,3350,2008,Kia,Optima,4dr Sdn I4 Auto LX,92806,NULL
9053,103629,Black,5900,7900,14-01-2015,NULL,2011,Chevrolet,Cruze,4dr Sdn ECO w/1XF,92806,NULL
9046,96999,Gold,4700,7200,14-01-2015,NULL,2005,Nissan,Murano,4dr SL FWD V6,92806,NULL
9040,117707,Gray,8500,0,14-01-2015,NULL,2005,Land Rover,LR3,4dr Wgn HSE,92806,NULL
9038,93524,Gray,6300,7600,14-01-2015,NULL,2008,Nissan,Altima,4dr Sdn I4 Man 2.5,92806,NULL
9035,138574,LightBlue,500,2800,14-01-2015,NULL,2006,Hyundai,Tucson,4dr GLS FWD 2.7L V6 Auto,92806,NULL
9034,235989,White,500,1100,14-01-2015,NULL,1999,Honda,Accord Sdn,4dr Sdn LX ULEV Auto,92806,NULL
9033,218955,DarkBlue,4000,6200,14-01-2015,NULL,2010,Toyota,Matrix,5dr Wgn Man FWD (Natl),95051,NULL
9032,121090,Gold,3000,3700,14-01-2015,NULL,2003,Ford,Expedition,4.6L Special Service,92806,NULL
9031,66000,Maroon,4300,7200,14-01-2015,NULL,2006,Dodge,Magnum,4dr Wgn RWD,92806,NULL
9030,72044,White,8600,12000,14-01-2015,NULL,2006,Acura,TL,4dr Sdn AT,92806,NULL
9027,123077,Gold,4600,6700,14-01-2015,NULL,2006,Honda,Civic Sdn,EX AT,92806,NULL
9025,108944,Black,5500,7000,14-01-2015,NULL,2007,Ford,Mustang,2dr Cpe Deluxe,92806,NULL
9022,148117,Black,5000,6300,14-01-2015,NULL,2004,Toyota,Highlander,4dr 4-Cyl (Natl),92806,NULL
9016,107509,Gray,3000,3700,14-01-2015,NULL,2003,Nissan,Altima,4dr Sdn SL Auto,92806,NULL
8998,77865,Gray,3750,5600,14-01-2015,NULL,2004,MINI,Cooper Hardtop,2dr Cpe S,92806,NULL
9002,77484,Silver,9500,7700,14-01-2015,NULL,2009,Ford,Mustang,2dr Conv,92806,NULL
9051,125125,Silver,5000,6900,14-01-2015,0,2007,Toyota,Camry,4dr Sdn I4 Manual CE (Natl),92806,Frame Damage
9010,71972,Gray,4200,6200,14-01-2015,5275,2005,Chevrolet,Equinox,4dr AWD LT,92806,NULL
8993,135072,White,3000,5400,14-01-2015,NULL,2006,Scion,tC,3dr HB Manual (Natl),92806,NULL
8991,91394,Black,500,1850,14-01-2015,NULL,2001,Ford,Escape,"4dr 103 WB XLS""",92806,NULL
8980,166966,Black,3000,5100,14-01-2015,NULL,2007,Volkswagen,Jetta Sedan,4dr Manual GLI,92806,NULL
8979,62739,Black,4000,7100,14-01-2015,NULL,2005,Lincoln,Aviator,4dr 2WD,92806,NULL
8978,159147,White,500,1050,14-01-2015,NULL,1999,Mercury,Grand Marquis,4dr Sdn LS,92806,NULL
8966,66086,Gold,3750,5500,14-01-2015,NULL,2003,Toyota,Matrix,5dr Wgn XRS Auto (Natl),92806,NULL
8970,91702,Black,3700,4900,14-01-2015,0,2008,Nissan,Sentra,4dr Sdn I4 CVT 2.0,92806,NULL
8962,179064,Black,700,1100,14-01-2015,NULL,2002,Ford,Explorer,"4dr 114 WB XLS""",92806,NULL
8956,151883,Gray,1600,2100,21-01-2015,NULL,2003,Nissan,Altima,4dr Sdn S Auto,92806,NULL
8922,66602,Black,0,7900,14-01-2015,NULL,2012,Ford,Focus,4dr Sdn SE,95051,NULL
9056,50865,Gray,13000,0,14-01-2015,NULL,2011,Toyota,RAV4,FWD 4dr 4-cyl 4-Spd AT (Natl),92806,NULL
9058,22133,LightBlue,13650,14000,14-01-2015,NULL,2012,Toyota,Camry,4dr Sdn I4 Auto L (Natl),92806,NULL
9041,116749,White,7000,7800,14-01-2015,NULL,2011,Kia,Sorento,2WD 4dr I4 LX,92806,NULL
9037,189914,White,500,800,14-01-2015,NULL,1999,Toyota,Camry Solara,2dr Cpe SE V6 Manual,92806,NULL
9023,127510,Silver,3500,4300,14-01-2015,NULL,2007,Ford,Escape,2WD 4dr V6 Auto XLT,92806,NULL
9003,52823,Gray,21000,20800,14-01-2015,NULL,2011,Ford,Explorer,FWD 4dr Limited,92806,NULL
8988,103355,White,3700,4100,14-01-2015,4750,2007,Pontiac,Torrent,FWD 4dr,92806,NULL
8984,165500,Tan,2800,3100,14-01-2015,NULL,2004,Ford,Expedition,5.4L Special Service 4WD,92806,NULL
8954,33761,DarkBlue,12500,13000,07-01-2015,11850,2010,Volkswagen,Routan,4dr Wgn SE,92806,NULL
8910,84000,White,5300,6100,07-01-2015,5800,2010,Chevrolet,Cobalt,4dr Sdn LT w/2LT,92806,NULL
8896,124557,White,9500,0,14-01-2015,9300,2008,GMC,Acadia,AWD 4dr SLT1,92806,NULL
8827,99384,Red,8800,8400,14-01-2015,NULL,2011,Kia,Sorento,2WD 4dr I4 LX,92806,NULL
8771,64709,Maroon,7700,9400,14-01-2015,NULL,2011,Kia,Sedona,4dr LWB LX,92806,NULL
9065,139000,Red,6200,NULL,21-01-2015,NULL,2003,Chevrolet,Silverado 1500HD,"Crew Cab 156.0 WB LT""",92806,NULL
8928,223608,Green,1250,2400,21-01-2015,NULL,2003,Ford,F-150,"SuperCrew 139 XLT""",92806,NULL
8981,240569,Green,250,1450,21-01-2015,NULL,2000,Ford,Mustang,2dr Convertible,92806,NULL
9095,67000,White,7750,8600,21-01-2015,NULL,2011,Kia,Soul,5dr Wgn Auto +,92806,NULL
9070,122706,Black,9250,10800,21-01-2015,NULL,2006,Ford,F-150,"SuperCrew 139 XLT 4WD""",92806,NULL
9067,136090,Black,8000,9200,21-01-2015,NULL,2006,Toyota,4Runner,4dr SR5 V6 Auto (Natl),92806,NULL
9069,160000,Black,7100,8600,21-01-2015,NULL,2008,Jeep,Wrangler,RWD 4dr Unlimited X,92806,NULL
9088,78567,DarkBlue,9000,10400,21-01-2015,NULL,2011,Toyota,Corolla,4dr Sdn Man L (Natl),92806,NULL
9068,75893,Maroon,8700,9300,21-01-2015,NULL,2010,Scion,xB,5dr Wgn Man (Natl),92806,NULL
9076,175128,Silver,1000,1600,21-01-2015,NULL,2002,Ford,Explorer,"4dr 114 WB XLS""",92806,NULL
8997,146492,LightBlue,5000,7600,21-01-2015,NULL,2004,Ford,F-150,"SuperCrew 139 XLT""",92806,NULL
9052,190404,Gray,1500,1600,21-01-2015,NULL,2002,Honda,Civic,2dr Cpe EX Auto,92806,NULL
8999,160724,Gray,300,900,21-01-2015,NULL,2003,Ford,Taurus,4dr Sdn LX Standard,92806,NULL
9077,242997,Green,2000,0,21-01-2015,NULL,2003,Honda,Odyssey,5dr EX-L w/Leather,92806,NULL
9089,105547,Gray,7800,6000,21-01-2015,NULL,2006,Honda,Odyssey,5dr EX-L AT with RES,92806,NULL
8947,151763,Black,5500,8500,21-01-2015,NULL,2006,Honda,Odyssey,5dr EX-L AT,92806,NULL
9078,129387,Gold,4500,0,21-01-2015,NULL,2007,Honda,Odyssey,5dr LX,92806,NULL
9036,167261,Red,500,1050,21-01-2015,NULL,2001,Volkswagen,Jetta,4dr Sdn GLX V6 Manual,92806,NULL
9054,133720,Black,300,1000,21-01-2015,NULL,2001,Volkswagen,Jetta,4dr Sdn GLS V6 Manual,92806,NULL
8983,193204,Yellow,1300,1700,21-01-2015,NULL,2005,Jaguar,S-TYPE,4dr Sdn V8,92806,NULL
9047,185500,Black,0,2100,21-01-2015,NULL,2002,Toyota,Camry,4dr Sdn LE Manual (Natl),95051,NULL
9066,164649,Silver,1150,2200,21-01-2015,NULL,2002,Ford,Explorer Sport Trac,"4dr 126 WB Value Manual""",92806,NULL
9061,104152,Brown,1000,1300,21-01-2015,NULL,1998,Jeep,Grand Cherokee,4dr Laredo,92806,NULL
9006,159000,Green,300,1050,21-01-2015,NULL,1995,Jeep,Cherokee,4dr SE 4WD,92806,NULL
9075,206767,Tan,1200,1850,21-01-2015,NULL,2004,Nissan,Altima,4dr Sdn 2.5 Auto,92806,NULL
9049,176000,Black,1500,2800,21-01-2015,NULL,2002,Honda,Accord Sdn,SE Auto ULEV,92806,NULL
9050,111177,Silver,4200,5600,21-01-2015,NULL,2002,Honda,Accord Sdn,EX Auto V6 w/Leather,92806,NULL
9045,173545,Green,1500,1900,21-01-2015,NULL,2000,Mercedes-Benz,M-Class,4dr AWD 3.2L,92806,NULL
9074,107000,Black,7000,6900,21-01-2015,NULL,2007,Toyota,Camry,4dr Sdn I4 Manual CE (Natl),92806,NULL
8965,110387,Gray,4200,5800,21-01-2015,NULL,2006,Scion,tC,3dr HB Auto (Natl),92806,NULL
9090,136126,Silver,5250,6600,21-01-2015,NULL,2006,Toyota,RAV4,4dr Base 4-cyl (Natl),92806,NULL
9057,80125,Gray,2386,2700,21-01-2015,NULL,2004,Ford,Focus,4dr Sdn SE,92806,NULL
9031,66000,Maroon,4300,6000,21-01-2015,NULL,2006,Dodge,Magnum,4dr Wgn RWD,92806,NULL
9028,61523,Gold,4800,5000,21-01-2015,NULL,2008,Kia,Sedona,4dr LWB LX,92806,NULL
9014,89454,Silver,1800,3100,21-01-2015,NULL,2006,Kia,Spectra,4dr Sdn EX Manual,92806,NULL
9015,88283,Maroon,2300,3800,21-01-2015,NULL,2006,Kia,Spectra,4dr Sdn EX Auto,92806,NULL
9073,133038,Black,2800,3500,21-01-2015,3150,2008,Ford,Fusion,4dr Sdn I4 S FWD,92806,NULL
9064,72197,Tan,4300,5900,21-01-2015,3825,2005,Volkswagen,New Beetle Convertible,2dr GLS Auto,92806,NULL
8805,60557,LightBlue,3500,6300,21-01-2015,5000,2005,Volkswagen,New Beetle Convertible,2dr GLS Turbo Auto,92806,NULL
9080,154792,White,2200,2550,21-01-2015,NULL,2005,Nissan,Altima,4dr Sdn I4 Auto 2.5 S,92806,NULL
8633,92000,DarkBlue,3000,4100,28-01-2015,4400,2006,Volvo,S60,2.5L Turbo Auto,92806,NULL
9072,88761,Gray,1700,3100,28-01-2015,NULL,2006,Chrysler,PT Cruiser,4dr Wgn Touring,92806,NULL
8712,122579,Black,3500,4500,28-01-2015,4050,2004,GMC,Envoy,4dr 4WD SLT,92806,NULL
9113,69646,Red,2500,3100,28-01-2015,NULL,2003,Mitsubishi,Eclipse,2dr Spyder GT 3.0L Sportronic Auto,92806,NULL
9109,164763,Silver,4600,5900,28-01-2015,NULL,2005,Toyota,Tacoma,"Reg 109 Manual (Natl)""",92806,NULL
9103,148881,Black,0,4200,28-01-2015,NULL,2006,Honda,Pilot,2WD EX-L AT with RES,92806,NULL
9125,168497,cbcefb,5100,5400,28-01-2015,NULL,2004,Toyota,Highlander,4dr V6 (Natl),92806,NULL
9084,134908,DarkBlue,2300,4500,28-01-2015,NULL,2004,Ford,Expedition,4.6L XLS,92806,NULL
9048,137000,DarkBlue,1000,2200,28-01-2015,NULL,1998,Ford,Ranger,"Reg Cab 112 WB XL""",92806,NULL
9024,223925,Black,0,1300,28-01-2015,NULL,1999,Ford,Mustang,2dr Convertible GT,92806,NULL
9099,157110,Black,0,2900,28-01-2015,0,2005,Mazda,MAZDA3,4dr Sdn S Auto,95051,NULL
9026,139368,DarkBlue,5000,6400,28-01-2015,6175,2007,Nissan,Pathfinder,2WD 4dr SE,92806,NULL
